name,short_name,code,province,city,school_type,school_level,has_graduate_school,official_website,graduate_website,description,sort_order,status
潍坊护理职业学院,潍坊护理职业学院,4137014347,山东省,潍坊市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1504,active
潍坊工程职业学院,潍坊工程职业学院,4137014379,山东省,潍坊市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1505,active
菏泽职业学院,菏泽职业学院,4137014477,山东省,菏泽市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1506,active
山东艺术设计职业学院,山东艺术设计职业学院,4137014506,山东省,济南市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1507,active
威海海洋职业学院,威海海洋职业学院,4137014507,山东省,威海市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1508,active
山东特殊教育职业学院,山东特殊教育职业学院,4137014545,山东省,济南市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1509,active
烟台黄金职业学院,烟台黄金职业学院,4137014570,山东省,烟台市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1510,active
日照航海工程职业学院,日照航海工程职业学院,4137014605,山东省,日照市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1511,active
青岛工程职业学院,青岛工程职业学院,4137014666,山东省,青岛市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1512,active
青岛幼儿师范高等专科学校,青岛幼儿师范高等专科学校,4137014688,山东省,青岛市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1513,active
烟台幼儿师范高等专科学校,烟台幼儿师范高等专科学校,4137014689,山东省,烟台市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1514,active
烟台文化旅游职业学院,烟台文化旅游职业学院,4137014707,山东省,烟台市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1515,active
临沂科技职业学院,临沂科技职业学院,4137014708,山东省,临沂市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1516,active
青岛航空科技职业学院,青岛航空科技职业学院,4137014709,山东省,青岛市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1517,active
潍坊环境工程职业学院,潍坊环境工程职业学院,4137014710,山东省,潍坊市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1518,active
滨州科技职业学院,滨州科技职业学院,4137014749,山东省,滨州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1519,active
山东城市服务职业学院,山东城市服务职业学院,4137014809,山东省,烟台市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1520,active
潍坊食品科技职业学院,潍坊食品科技职业学院,4137014810,山东省,潍坊市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1521,active
烟台城市科技职业学院,烟台城市科技职业学院,4137014811,山东省,烟台市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1522,active
德州工程职业学院,德州工程职业学院,4137014857,山东省,德州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1523,active
日照康养职业学院,日照康养职业学院,4137014858,山东省,日照市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1524,active
烟台卫生健康职业学院,烟台卫生健康职业学院,4137014859,山东省,烟台市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1525,active
山东文化艺术职业学院,山东文化艺术职业学院,4137014860,山东省,德州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1526,active
聊城科技职业学院,聊城科技职业学院,4137014923,山东省,聊城市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1527,active
济宁汽车工程职业学院,济宁汽车工程职业学院,4137014924,山东省,济宁市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1528,active
日照科技职业学院,日照科技职业学院,4137014925,山东省,日照市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1529,active
枣庄应用技术职业学院,枣庄应用技术职业学院,4137014926,山东省,枣庄市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1530,active
临沂城市职业学院,临沂城市职业学院,4137014927,山东省,临沂市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1531,active
菏泽生物医药职业学院,菏泽生物医药职业学院,4137014928,山东省,菏泽市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=山东省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1532,active
华北水利水电大学,华北水利水电大学,4141010078,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1533,active
郑州大学,郑州大学,4141010459,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1534,active
河南理工大学,河南理工大学,4141010460,河南省,焦作市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1535,active
郑州轻工业大学,郑州轻工业大学,4141010462,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1536,active
河南工业大学,河南工业大学,4141010463,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1537,active
河南科技大学,河南科技大学,4141010464,河南省,洛阳市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1538,active
中原工学院,中原工学院,4141010465,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1539,active
河南农业大学,河南农业大学,4141010466,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1540,active
河南科技学院,河南科技学院,4141010467,河南省,新乡市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1541,active
河南牧业经济学院,河南牧业经济学院,4141010469,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1542,active
河南中医药大学,河南中医药大学,4141010471,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1543,active
河南医药大学,河南医药大学,4141010472,河南省,新乡市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1544,active
河南大学,河南大学,4141010475,河南省,开封市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1545,active
河南师范大学,河南师范大学,4141010476,河南省,新乡市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1546,active
信阳师范大学,信阳师范大学,4141010477,河南省,信阳市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1547,active
周口师范学院,周口师范学院,4141010478,河南省,周口市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1548,active
安阳师范学院,安阳师范学院,4141010479,河南省,安阳市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1549,active
许昌学院,许昌学院,4141010480,河南省,许昌市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1550,active
南阳师范学院,南阳师范学院,4141010481,河南省,南阳市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1551,active
洛阳师范学院,洛阳师范学院,4141010482,河南省,洛阳市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1552,active
商丘师范学院,商丘师范学院,4141010483,河南省,商丘市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1553,active
河南财经政法大学,河南财经政法大学,4141010484,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1554,active
郑州航空工业管理学院,郑州航空工业管理学院,4141010485,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1555,active
黄淮学院,黄淮学院,4141010918,河南省,驻马店市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1556,active
平顶山学院,平顶山学院,4141010919,河南省,平顶山市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1557,active
郑州工程技术学院,郑州工程技术学院,4141011068,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1558,active
洛阳理工学院,洛阳理工学院,4141011070,河南省,洛阳市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1559,active
新乡学院,新乡学院,4141011071,河南省,新乡市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1560,active
信阳农林学院,信阳农林学院,4141011326,河南省,信阳市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1561,active
河南工学院,河南工学院,4141011329,河南省,新乡市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1562,active
安阳工学院,安阳工学院,4141011330,河南省,安阳市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1563,active
河南工程学院,河南工程学院,4141011517,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1564,active
河南财政金融学院,河南财政金融学院,4141011652,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1565,active
南阳理工学院,南阳理工学院,4141011653,河南省,南阳市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1566,active
河南城建学院,河南城建学院,4141011765,河南省,平顶山市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1567,active
河南警察学院,河南警察学院,4141011788,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1568,active
黄河科技学院,黄河科技学院,4141011834,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1569,active
郑州警察学院,郑州警察学院,4141012735,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=公安部；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1570,active
郑州科技学院,郑州科技学院,4141012746,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1571,active
郑州工业应用技术学院,郑州工业应用技术学院,4141012747,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1572,active
郑州师范学院,郑州师范学院,4141012949,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1573,active
郑州财经学院,郑州财经学院,4141013497,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1574,active
黄河交通学院,黄河交通学院,4141013498,河南省,焦作市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1575,active
商丘工学院,商丘工学院,4141013500,河南省,商丘市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1576,active
河南开封科技传媒学院,河南开封科技传媒学院,4141013501,河南省,开封市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1577,active
中原科技学院,中原科技学院,4141013502,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1578,active
信阳学院,信阳学院,4141013503,河南省,信阳市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1579,active
安阳学院,安阳学院,4141013504,河南省,安阳市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1580,active
豫北医学院,豫北医学院,4141013505,河南省,新乡市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1581,active
新乡工程学院,新乡工程学院,4141013506,河南省,新乡市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1582,active
郑州工商学院,郑州工商学院,4141013507,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1583,active
郑州经贸学院,郑州经贸学院,4141013508,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1584,active
商丘学院,商丘学院,4141014003,河南省,商丘市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1585,active
郑州商学院,郑州商学院,4141014040,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1586,active
河南科技职业大学,河南科技职业大学,4141014169,河南省,周口市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1587,active
郑州升达经贸管理学院,郑州升达经贸管理学院,4141014333,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1588,active
郑州西亚斯学院,郑州西亚斯学院,4141014654,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1589,active
郑州美术学院,郑州美术学院,4141014831,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1590,active
漯河食品工程职业大学,漯河食品工程职业大学,4141014233,河南省,漯河市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1591,active
河南体育学院,河南体育学院,4141014879,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1592,active
郑州健康学院,郑州健康学院,4141012948,河南省,郑州市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=本科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1593,active
黄河水利职业技术大学,黄河水利职业技术大学,4141012058,河南省,开封市,未分类,本科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=本科。官网与研究生院链接待逐校官方核验后补充。,1594,active
河南职业技术学院,河南职业技术学院,4141010824,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1595,active
漯河职业技术学院,漯河职业技术学院,4141010835,河南省,漯河市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1596,active
三门峡职业技术学院,三门峡职业技术学院,4141010842,河南省,三门峡市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1597,active
郑州铁路职业技术学院,郑州铁路职业技术学院,4141010843,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1598,active
开封大学,开封大学,4141011069,河南省,开封市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1599,active
焦作大学,焦作大学,4141011522,河南省,焦作市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1600,active
濮阳职业技术学院,濮阳职业技术学院,4141011787,河南省,濮阳市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1601,active
郑州电力高等专科学校,郑州电力高等专科学校,4141011828,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1602,active
许昌职业技术学院,许昌职业技术学院,4141012067,河南省,许昌市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1603,active
河南工业和信息化职业学院,河南工业和信息化职业学院,4141012581,河南省,焦作市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1604,active
河南水利与环境职业学院,河南水利与环境职业学院,4141012582,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1605,active
商丘职业技术学院,商丘职业技术学院,4141012745,河南省,商丘市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1606,active
平顶山工业职业技术学院,平顶山工业职业技术学院,4141012748,河南省,平顶山市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1607,active
周口职业技术学院,周口职业技术学院,4141012750,河南省,周口市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1608,active
济源职业技术学院,济源职业技术学院,4141012768,河南省,济源市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1609,active
河南司法警官职业学院,河南司法警官职业学院,4141012781,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1610,active
鹤壁职业技术学院,鹤壁职业技术学院,4141012793,河南省,鹤壁市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1611,active
河南工业职业技术学院,河南工业职业技术学院,4141012794,河南省,南阳市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1612,active
焦作师范高等专科学校,焦作师范高等专科学校,4141012950,河南省,焦作市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1613,active
河南检察职业学院,河南检察职业学院,4141013499,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1614,active
河南质量工程职业学院,河南质量工程职业学院,4141013564,河南省,平顶山市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1615,active
郑州信息科技职业学院,郑州信息科技职业学院,4141013565,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1616,active
漯河医学高等专科学校,漯河医学高等专科学校,4141013780,河南省,漯河市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1617,active
南阳医学高等专科学校,南阳医学高等专科学校,4141013781,河南省,南阳市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1618,active
商丘医学高等专科学校,商丘医学高等专科学校,4141013782,河南省,商丘市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1619,active
郑州电子信息职业技术学院,郑州电子信息职业技术学院,4141013783,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1620,active
信阳职业技术学院,信阳职业技术学院,4141013784,河南省,信阳市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1621,active
嵩山少林武术职业学院,嵩山少林武术职业学院,4141013785,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省教育厅；办学层次=专科；备注=民办。官网与研究生院链接待逐校官方核验后补充。,1622,active
郑州工业安全职业学院,郑州工业安全职业学院,4141013786,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1623,active
永城职业学院,永城职业学院,4141013787,河南省,商丘市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1624,active
河南经贸职业学院,河南经贸职业学院,4141013788,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1625,active
河南交通职业技术学院,河南交通职业技术学院,4141013789,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1626,active
河南农业职业学院,河南农业职业学院,4141013790,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1627,active
郑州旅游职业学院,郑州旅游职业学院,4141013791,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1628,active
郑州职业技术学院,郑州职业技术学院,4141013792,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1629,active
河南信息统计职业学院,河南信息统计职业学院,4141013885,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1630,active
河南林业职业学院,河南林业职业学院,4141013889,河南省,洛阳市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1631,active
河南工业贸易职业学院,河南工业贸易职业学院,4141013936,河南省,郑州市,未分类,专科,false,,,教育部全国普通高等学校名单记录：主管部门=河南省；办学层次=专科。官网与研究生院链接待逐校官方核验后补充。,1632,active
